Image Name,Annotation Name,Confidence Score,True,False,# True Positives,# False Positives,# Inv FP,# False Negatives,Precision,Recall,Specificity
str,str,float,bool,bool,int,int,int,int,float,float,float
18ZC5063,33,0.999987,1,0,226,8,231,997,0.9658119658119658,0.1847914963205233,0.9665271966527197
18ZC4890,26,0.999987,1,0,227,8,231,996,0.9659574468085106,0.1856091578086672,0.9665271966527197
18ZC4890,25,0.999987,1,0,228,8,231,995,0.9661016949152542,0.18642681929681112,0.9665271966527197
18ZC4773,28,0.999987,1,0,229,8,231,994,0.9662447257383966,0.18724448078495504,0.9665271966527197
18ZC5757,78,0.999986,1,0,230,8,231,993,0.9663865546218487,0.18806214227309895,0.9665271966527197
18ZC5757,77,0.999986,1,0,231,8,231,992,0.9665271966527197,0.18887980376124286,0.9665271966527197
18ZC5064,73,0.999986,1,0,232,8,231,991,0.9666666666666667,0.18969746524938674,0.9665271966527197
18ZC5064,72,0.999986,1,0,233,8,231,990,0.966804979253112,0.19051512673753065,0.9665271966527197
18ZC5064,71,0.999986,1,0,234,8,231,989,0.9669421487603306,0.19133278822567457,0.9665271966527197
18ZC5064,70,0.999986,1,0,235,8,231,988,0.9670781893004116,0.19215044971381848,0.9665271966527197
18ZC5063,35,0.999986,1,0,236,8,231,987,0.9672131147540983,0.1929681112019624,0.9665271966527197
18ZC5063,34,0.999986,1,0,237,8,231,986,0.9673469387755103,0.1937857726901063,0.9665271966527197
18ZC4773,29,0.999986,1,0,238,8,231,985,0.967479674796748,0.1946034341782502,0.9665271966527197
18ZC5757,79,0.999985,1,0,239,8,231,984,0.9676113360323887,0.19542109566639412,0.9665271966527197
18ZC5064,74,0.999985,1,0,240,8,231,983,0.967741935483871,0.19623875715453803,0.9665271966527197
18ZC5063,36,0.999985,1,0,241,8,231,982,0.9678714859437751,0.19705641864268192,0.9665271966527197
18ZC5757,82,0.999984,1,0,242,8,231,981,0.968,0.19787408013082583,0.9665271966527197
18ZC5757,81,0.999984,1,0,243,8,231,980,0.9681274900398407,0.19869174161896974,0.9665271966527197
18ZC5757,80,0.999984,1,0,244,8,231,979,0.9682539682539683,0.19950940310711365,0.9665271966527197
18ZC5064,78,0.999984,1,0,245,8,231,978,0.9683794466403162,0.20032706459525756,0.9665271966527197
18ZC5064,77,0.999984,1,0,246,8,231,977,0.968503937007874,0.20114472608340148,0.9665271966527197
18ZC5064,76,0.999984,1,0,247,8,231,976,0.9686274509803922,0.2019623875715454,0.9665271966527197
18ZC5064,75,0.999984,1,0,248,8,231,975,0.96875,0.2027800490596893,0.9665271966527197
18ZC4890,27,0.999984,1,0,249,8,231,974,0.9688715953307393,0.2035977105478332,0.9665271966527197
18ZC4890,29,0.999983,1,0,250,8,231,973,0.9689922480620154,0.2044153720359771,0.9665271966527197
18ZC4890,28,0.999983,1,0,251,8,231,972,0.9691119691119691,0.205233033524121,0.9665271966527197
18ZC4773,30,0.999983,0,1,251,9,230,972,0.9653846153846154,0.205233033524121,0.9623430962343096
18ZC5064,79,0.999982,1,0,252,9,230,971,0.9655172413793104,0.20605069501226492,0.9623430962343096
18ZC5063,37,0.999982,1,0,253,9,230,970,0.9656488549618321,0.20686835650040883,0.9623430962343096
18ZC4773,31,0.999982,1,0,254,9,230,969,0.9657794676806084,0.20768601798855274,0.9623430962343096
18ZC5757,85,0.999981,1,0,255,9,230,968,0.9659090909090909,0.20850367947669665,0.9623430962343096
18ZC5757,84,0.999981,1,0,256,9,230,967,0.9660377358490566,0.20932134096484056,0.9623430962343096
18ZC5757,83,0.999981,1,0,257,9,230,966,0.9661654135338346,0.21013900245298447,0.9623430962343096
18ZC4890,30,0.999981,1,0,258,9,230,965,0.9662921348314607,0.2109566639411284,0.9623430962343096
18ZC4773,33,0.999981,1,0,259,9,230,964,0.9664179104477612,0.21177432542927227,0.9623430962343096
18ZC4773,32,0.999981,0,1,259,10,229,964,0.9628252788104089,0.21177432542927227,0.9581589958158996
18ZC5064,82,0.99998,1,0,260,10,229,963,0.9629629629629629,0.21259198691741618,0.9581589958158996
18ZC5064,81,0.99998,1,0,261,10,229,962,0.9630996309963099,0.2134096484055601,0.9581589958158996
